group,layer_index,op_name,family,fused,fused_nodes,wall_median_ms_median,wall_median_ms_p10,wall_median_ms_p90,wall_median_ms_cv,compute_wall_median_ms_median,compute_wall_median_ms_p10,compute_wall_median_ms_p90,compute_wall_median_ms_cv,barrier_wall_median_ms_median,barrier_wall_median_ms_p10,barrier_wall_median_ms_p90,barrier_wall_median_ms_cv,logical_read_bytes_median,logical_read_bytes_p10,logical_read_bytes_p90,logical_read_bytes_cv,logical_write_bytes_median,logical_write_bytes_p10,logical_write_bytes_p90,logical_write_bytes_cv,q1_logical_read_bytes_median,q1_logical_read_bytes_p10,q1_logical_read_bytes_p90,q1_logical_read_bytes_cv,q8_logical_read_bytes_median,q8_logical_read_bytes_p10,q8_logical_read_bytes_p90,q8_logical_read_bytes_cv,q1_wall_median_ms_median,q1_wall_median_ms_p10,q1_wall_median_ms_p90,q1_wall_median_ms_cv,f32_to_q8_wall_median_ms_median,f32_to_q8_wall_median_ms_p10,f32_to_q8_wall_median_ms_p90,f32_to_q8_wall_median_ms_cv
layer=14|op=ADD|family=ADD,14,ADD,ADD,False,1,0.011979,0.0112375,0.0203082,0.30705512774162064,0.010354,0.0098584,0.0173,0.283470663245894,0.0098755,0.009354,0.0179372,0.3345838822451352,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=CONCAT|family=CONCAT,14,CONCAT,CONCAT,False,1,0.088333,0.0879668,0.41448320000000005,1.103902729419902,0.086875,0.086708,0.1676582,0.47308018716469064,0.087083,0.0861004,0.4124582,1.1123375874874628,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=GATED_DELTA_NET|family=GATED_DELTA_NET,14,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.169375,1.1231332,1.300984,0.08209940420952866,1.162,1.1159914,1.2908588,0.08165783786958473,0.189209,0.133659,0.2633666,0.2902469665580054,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=GET_ROWS|family=GET_ROWS,14,GET_ROWS,GET_ROWS,False,1,0.024084,0.0233334,0.3739418000000001,1.6604665521763422,0.023125,0.022017,0.024008,0.038060106606238014,0.02325,0.0227166,0.37266679999999996,1.6685799768326048,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=GLU|family=GLU,14,GLU,GLU,False,1,0.047583,0.0468588,0.12862520000000002,0.7217842403835445,0.046333,0.045609,0.12479180000000001,0.724348963254379,0.044625,0.044425,0.12569980000000003,0.7520468902889622,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=L2_NORM|family=L2_NORM,14,L2_NORM,L2_NORM,False,1,0.0064375000000000005,0.0061246,0.36999150000000003,1.8985028770804206,0.005271,0.0047,0.0059625,0.1114101387153142,0.0042705,0.0038208,0.3671875,1.9332255465257844,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=MUL_MAT|family=MUL_MAT,14,MUL_MAT,MUL_MAT,False,1,2.265667,2.2619998,2.2929422,0.00691734505372413,2.262208,2.2573086,2.2866418,0.006511549018112278,0.174125,0.1596,0.2091004,0.12355026344499734,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.248084,2.2392832,2.2659416,0.006197116274153333,0.0,0.0,0.0,
layer=14|op=MUL|family=MUL,14,MUL,MUL,False,1,0.003417,0.0031418,0.36733340000000014,1.9468446591443689,0.002375,0.0020834,0.0035752,0.31079240550018034,0.002,0.0016413999999999999,0.3652250000000001,1.9703461085328307,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=RMS_NORM|family=fused:RMS_NORM,14,RMS_NORM,fused:RMS_NORM,True,2,0.0515,0.027616599999999998,0.24169180000000004,1.2298467733063347,0.040375,0.013058,0.0419662,0.4554684018811303,0.050625,0.026541400000000003,0.22805000000000003,1.2120907140311474,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=SSM_CONV|family=SSM_CONV,14,SSM_CONV,SSM_CONV,False,1,0.043708,0.0418498,0.40578380000000003,1.472809255253284,0.042042,0.040558000000000004,0.045575199999999996,0.05665134452270518,0.016667,0.0153248,0.37917520000000005,1.7553849441441318,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=14|op=UNARY|family=UNARY,14,UNARY,UNARY,False,1,0.004667,0.0044916,0.36935,1.9260328222998038,0.003583,0.0034582,0.0049918,0.23258186829408836,0.003209,0.0029582,0.3670918,1.948937313521124,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=ADD|family=ADD,15,ADD,ADD,False,1,0.011896,0.010349899999999999,0.0193167,0.30519049810448806,0.010542,0.009091400000000001,0.016929,0.2972349415657866,0.010146,0.0084623,0.0173996,0.3471951333747416,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=CONT|family=CONT,15,CONT,CONT,False,1,0.008958,0.0084252,0.009208599999999999,0.040081958677747116,0.007375,0.0071168,0.0076584,0.03468608364511367,0.004958,0.0042836,0.005992,0.1553247810456338,48128.0,48128.0,48128.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=FLASH_ATTN_EXT|family=FLASH_ATTN_EXT,15,FLASH_ATTN_EXT,FLASH_ATTN_EXT,False,1,0.076166,0.0744666,0.0793162,0.02813775856442548,0.073708,0.07275799999999999,0.0774832,0.02896445686868975,0.021541,0.019767200000000002,0.021899799999999997,0.04659509333797818,1073664.0,1073664.0,1073664.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=GLU|family=GLU,15,GLU,GLU,False,1,0.047875,0.0467418,0.18325,0.6561556962810721,0.046125,0.0456164,0.1287328,0.7165642400778081,0.045292,0.0448336,0.180709,0.6692391624034638,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=MUL_MAT|family=MUL_MAT,15,MUL_MAT,MUL_MAT,False,1,1.648208,1.6190584,1.8620664,0.06566039266799871,1.641333,1.6123585999999999,1.7059913999999998,0.030391323316954107,0.152959,0.1262584,0.1765246,0.15208385937354735,8867840.0,8867840.0,8867840.0,0.0,20480.0,20480.0,20480.0,0.0,8847360.0,8847360.0,8847360.0,0.0,16711680.0,16711680.0,16711680.0,0.0,1.623333,1.5982578,1.694883,0.0312505629961667,0.0,0.0,0.0,
layer=15|op=MUL|family=MUL,15,MUL,MUL,False,1,0.005208,0.005058399999999999,0.0178,0.6090479816002249,0.004333,0.0041084,0.0153002,0.6293341578284306,0.003958,0.0037748,0.016308,0.6906225229795829,49152.0,49152.0,49152.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=RMS_NORM|family=fused:RMS_NORM,15,RMS_NORM,fused:RMS_NORM,True,2,0.014771000000000001,0.0112876,0.0381001,0.729313554882263,0.0114165,0.0103501,0.017792000000000002,0.25959544560719283,0.0101665,0.0100291,0.0350042,0.886835718439149,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=ROPE|family=ROPE,15,ROPE,ROPE,False,1,0.014104499999999999,0.013029,0.0169791,0.12058757725388387,0.0116875,0.0110751,0.0137082,0.09764559912271349,0.0094165,0.0084293,0.009787700000000002,0.07283817957865729,14352.0,14352.0,14352.0,0.0,14336.0,14336.0,14336.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=15|op=UNARY|family=UNARY,15,UNARY,UNARY,False,1,0.058125,0.0578498,0.2438168,0.6886601478840423,0.057125,0.0568752,0.2183586,0.6505717746434577,0.055958,0.0556248,0.2421834,0.7012428481222359,24576.0,24576.0,24576.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=ADD|family=ADD,16,ADD,ADD,False,1,0.0111875,0.0102501,0.0192627,0.3139339768653635,0.009833000000000001,0.008799900000000001,0.0167582,0.310310713413728,0.009125,0.0082209,0.0173668,0.37279103281027604,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=CONCAT|family=CONCAT,16,CONCAT,CONCAT,False,1,0.088416,0.0870668,0.19245880000000004,0.5655210773998877,0.086875,0.08601679999999999,0.16630820000000002,0.466324956814455,0.086208,0.0856248,0.1908748,0.5746733798268712,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=GATED_DELTA_NET|family=GATED_DELTA_NET,16,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.153625,1.09915,1.2101,0.045523681787189206,1.145,1.0866664,1.2018336,0.04792652781389489,0.236333,0.1213504,0.28957499999999997,0.3570127336187904,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=GET_ROWS|family=GET_ROWS,16,GET_ROWS,GET_ROWS,False,1,0.024292,0.0228502,0.032667,0.20652745605643777,0.022917,0.021733199999999998,0.0312332,0.21376458447783853,0.023542,0.0220836,0.0318666,0.21189024176942511,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=GLU|family=GLU,16,GLU,GLU,False,1,0.047,0.0467748,0.1844578,0.6610883044509683,0.045875,0.045575199999999996,0.180633,0.6627662636417917,0.044583,0.0441584,0.1820664,0.6782991142163959,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=L2_NORM|family=L2_NORM,16,L2_NORM,L2_NORM,False,1,0.006625,0.0059581,0.0682915,1.5163767213045718,0.005333,0.0048752000000000005,0.005820499999999999,0.0840223467897668,0.00425,0.0040371,0.06541250000000001,1.6510764965077307,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=MUL_MAT|family=MUL_MAT,16,MUL_MAT,MUL_MAT,False,1,2.286375,2.2626581999999997,2.3204832,0.011149912240497231,2.280042,2.2574252,2.3131418,0.010818115429796655,0.207,0.1570088,0.215241,0.1412055542561134,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.267541,2.2443832,2.2888328000000002,0.008904981053628457,0.0,0.0,0.0,
layer=16|op=MUL|family=MUL,16,MUL,MUL,False,1,0.003167,0.0030668,0.0033082,0.03756159316335795,0.002209,0.0019672,0.0025338,0.12004799666288135,0.001708,0.0015002,0.0020752,0.16515569804916955,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=RMS_NORM|family=fused:RMS_NORM,16,RMS_NORM,fused:RMS_NORM,True,2,0.050333,0.0134086,0.249734,1.220185077240021,0.016708,0.011792,0.040875800000000004,0.6083789927923126,0.049208,0.011658,0.23061700000000002,1.2764061200825363,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=SSM_CONV|family=SSM_CONV,16,SSM_CONV,SSM_CONV,False,1,0.04075,0.0394914,0.4191836000000001,1.51082460828166,0.039416,0.037833399999999996,0.05083360000000001,0.1664194004204287,0.017292,0.0154496,0.392442,1.7662604233644887,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=16|op=UNARY|family=UNARY,16,UNARY,UNARY,False,1,0.025833,0.004174799999999999,0.026008200000000002,0.6165118145935239,0.004167,0.0032334,0.009808,0.6852269193892703,0.0235,0.00295,0.0239584,0.6583837723527858,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=ADD|family=ADD,17,ADD,ADD,False,1,0.011125,0.0100542,0.19349580000000005,1.7021513069206722,0.009770999999999998,0.0089712,0.0124327,0.18345586714425052,0.008625,0.0075291,0.19151220000000002,1.7635686976353067,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=CONCAT|family=CONCAT,17,CONCAT,CONCAT,False,1,0.171416,0.08863359999999999,0.2203914,0.37538876558054374,0.0895,0.087267,0.16827460000000002,0.4472212024549535,0.170375,0.0868004,0.2182836,0.37884775072771765,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=GATED_DELTA_NET|family=GATED_DELTA_NET,17,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.138041,1.0813,1.2028334,0.047154008033075956,1.133416,1.072767,1.1935916,0.04714069868350853,0.192458,0.106558,0.234383,0.32701861379119945,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=GET_ROWS|family=GET_ROWS,17,GET_ROWS,GET_ROWS,False,1,0.024375,0.0236582,0.04855,0.3838564876352177,0.02325,0.0224578,0.039633800000000004,0.2801009726897208,0.02375,0.0228086,0.0477082,0.3920472736742975,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=GLU|family=GLU,17,GLU,GLU,False,1,0.047166,0.0469922,0.12883320000000004,0.7320591639753187,0.045875,0.045584,0.0485668,0.03950007358533724,0.044667,0.0439832,0.1270164,0.7616206144357996,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=L2_NORM|family=L2_NORM,17,L2_NORM,L2_NORM,False,1,0.0065205,0.0059666,0.38347060000000005,1.9049644251545654,0.005271,0.0048002,0.0061166,0.12434183332239213,0.003917,0.0038582,0.38103290000000006,1.9388449008287387,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=MUL_MAT|family=MUL_MAT,17,MUL_MAT,MUL_MAT,False,1,2.273083,2.2695168,2.2816246,0.0028365837531160077,2.267458,2.2642338,2.275433,0.002674696164771809,0.177833,0.14088320000000001,0.212925,0.17922976707172228,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.256875,2.2485916,2.2633664000000002,0.0030959238201481607,0.0,0.0,0.0,
layer=17|op=MUL|family=MUL,17,MUL,MUL,False,1,0.003083,0.0029922,0.018091600000000003,1.2329803413119647,0.002167,0.0019754,0.005591400000000002,0.7026115140814716,0.001875,0.0017748,0.0165414,1.4354087908255497,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=RMS_NORM|family=fused:RMS_NORM,17,RMS_NORM,fused:RMS_NORM,True,2,0.053,0.028324799999999997,0.3583496,0.9407824554265789,0.026041,0.0117416,0.0349334,0.4450083711957704,0.051584,0.0196666,0.3377912,0.9754493721463512,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=SSM_CONV|family=SSM_CONV,17,SSM_CONV,SSM_CONV,False,1,0.0455,0.039975000000000004,0.6450664,1.0435847239090794,0.042207,0.0385834,0.0524998,0.14286652716041376,0.024334,0.018608200000000002,0.6188752000000001,1.1277875265981978,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=17|op=UNARY|family=UNARY,17,UNARY,UNARY,False,1,0.004709,0.004542,0.20635840000000005,1.735548551001036,0.003417,0.0033334000000000003,0.008183000000000001,0.5816147197974721,0.003125,0.0028338,0.20152460000000005,1.817050413472571,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=ADD|family=ADD,18,ADD,ADD,False,1,0.020791999999999998,0.0099499,0.20175850000000004,1.5919220114961574,0.0150625,0.0087625,0.018699900000000002,0.3152391288130773,0.019063,0.0079501,0.19966250000000002,1.6343633256444183,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=CONCAT|family=CONCAT,18,CONCAT,CONCAT,False,1,0.08825,0.08798339999999999,0.166975,0.4587391439336741,0.086667,0.08639999999999999,0.16477540000000002,0.4620838887678725,0.086417,0.086133,0.16494999999999999,0.4643083350846043,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=GATED_DELTA_NET|family=GATED_DELTA_NET,18,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.120583,1.0741412000000001,1.1875168,0.046276728350271024,1.113833,1.0681496,1.180709,0.04639493191023944,0.108042,0.0930084,0.15913280000000002,0.27290920670909324,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=GET_ROWS|family=GET_ROWS,18,GET_ROWS,GET_ROWS,False,1,0.023667,0.0234914,0.20438380000000003,1.3576389654483432,0.022459,0.022208199999999997,0.040708600000000005,0.3027791465998224,0.022833,0.022566799999999998,0.2025836,1.3737906631552148,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=GLU|family=GLU,18,GLU,GLU,False,1,0.179,0.0644588,0.1840166,0.418539839887163,0.055376,0.0464338,0.1779248,0.6230530695314361,0.177,0.0625254,0.1813248,0.4235992453394846,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=L2_NORM|family=L2_NORM,18,L2_NORM,L2_NORM,False,1,0.006667,0.0063455000000000004,0.0071748,0.05539961712691293,0.0052085,0.0048711,0.0053833,0.04431657760702293,0.004229,0.0040709000000000006,0.0046540999999999996,0.0748116711893855,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=MUL_MAT|family=MUL_MAT,18,MUL_MAT,MUL_MAT,False,1,2.281041,2.2799664,2.290241,0.0025492120704443304,2.276375,2.2731668,2.2845162,0.0026082312189737596,0.171583,0.15284999999999999,0.2097336,0.14099141632291612,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.258042,2.2519588,2.2717248,0.0044519712852002236,0.0,0.0,0.0,
layer=18|op=MUL|family=MUL,18,MUL,MUL,False,1,0.003417,0.0033252,0.0039668,0.09703507994668484,0.00225,0.0019916,0.0025088,0.10084620402169199,0.002042,0.0016418,0.002358,0.1591078250746958,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=RMS_NORM|family=fused:RMS_NORM,18,RMS_NORM,fused:RMS_NORM,True,2,0.052125,0.027925000000000002,0.253209,1.25031223086453,0.027459,0.017616800000000002,0.040667,0.3663565677586725,0.032625,0.0188416,0.23609200000000005,1.3624835226295409,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=SSM_CONV|family=SSM_CONV,18,SSM_CONV,SSM_CONV,False,1,0.042,0.040275,0.042566,0.02630524468419122,0.040334,0.0382662,0.0414662,0.03643254405140571,0.016209,0.014616800000000001,0.021433,0.19488539935106783,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=18|op=UNARY|family=UNARY,18,UNARY,UNARY,False,1,0.004917,0.0043336,0.0256578,0.7962284192680361,0.003958,0.0033416,0.0044584,0.13059878283345733,0.003042,0.002792,0.0240748,0.9143344192063505,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=ADD|family=ADD,19,ADD,ADD,False,1,0.011833,0.010979299999999999,0.0214706,0.3250625947500816,0.010478999999999999,0.0097959,0.0184997,0.30791554732849674,0.0093335,0.0083997,0.0193458,0.4015009573632714,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=CONT|family=CONT,19,CONT,CONT,False,1,0.008417,0.008175,0.0095248,0.07080694996443007,0.007041,0.0068584,0.0073166,0.028812359994914022,0.00475,0.004667,0.0060084000000000005,0.13865583713461974,48128.0,48128.0,48128.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=FLASH_ATTN_EXT|family=FLASH_ATTN_EXT,19,FLASH_ATTN_EXT,FLASH_ATTN_EXT,False,1,0.07725,0.075367,0.0804584,0.0289762825071186,0.074292,0.0735252,0.0780162,0.027311422409514067,0.021166,0.020667,0.0217082,0.02201749214779116,1073664.0,1073664.0,1073664.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=GLU|family=GLU,19,GLU,GLU,False,1,0.1825,0.0477332,0.184525,0.5149545126632294,0.057251,0.0457254,0.1805164,0.6305085253855998,0.178917,0.045016799999999996,0.1815166,0.5253685787277652,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=MUL_MAT|family=MUL_MAT,19,MUL_MAT,MUL_MAT,False,1,1.635042,1.6094086,2.1041328,0.1411243397445848,1.60725,1.6018004,2.0091918,0.1497765443621935,0.123417,0.11279220000000001,0.1998084,0.27217357378112966,8867840.0,8867840.0,8867840.0,0.0,20480.0,20480.0,20480.0,0.0,8847360.0,8847360.0,8847360.0,0.0,16711680.0,16711680.0,16711680.0,0.0,1.589458,1.585817,1.6252922,0.011584627734628037,0.0,0.0,0.0,
layer=19|op=MUL|family=MUL,19,MUL,MUL,False,1,0.005792,0.0052668,0.016550000000000002,0.5456151898467474,0.004959,0.0043496,0.015300000000000001,0.59073216235222,0.004375,0.0040834,0.0154252,0.6305540878635018,49152.0,49152.0,49152.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=RMS_NORM|family=fused:RMS_NORM,19,RMS_NORM,fused:RMS_NORM,True,2,0.016521,0.0115878,0.034991400000000006,0.49123706247739674,0.0120835,0.0105711,0.026837500000000004,0.528325530951831,0.011792,0.0099207,0.0313417,0.5389956137273834,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=ROPE|family=ROPE,19,ROPE,ROPE,False,1,0.013770500000000001,0.013179200000000002,0.0180209,0.14953646090399608,0.0116245,0.0114,0.0127913,0.05328682799374283,0.0096045,0.0085833,0.0104333,0.08600723797434925,14352.0,14352.0,14352.0,0.0,14336.0,14336.0,14336.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=19|op=UNARY|family=UNARY,19,UNARY,UNARY,False,1,0.058166,0.057858,0.22,0.6463859812915296,0.05725,0.0569998,0.2188666,0.6505122004351099,0.056041,0.055808,0.2185334,0.6586752212688897,24576.0,24576.0,24576.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
